NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_GENERO,DT_NASCIMENTO,DS_COR_RACA,DS_GRAU_INSTRUCAO,DS_OCUPACAO,DS_SIT_TOT_TURNO,DS_SITUACAO_CANDIDATURA,ANO
1490,JULIANA PINTO GONÇALVES,CAPITÃ MÉDICA JULIANA,PTB,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,22/05/1980,BRANCA,SUPERIOR COMPLETO,MÉDICO,NÃO ELEITO,APTO,2022
1457,MARCIA BUENO DA SILVA,MARCIA BUENO,PTB,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,13/09/1970,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
1602,GABRIELA GUERRERO ARIONE,PROFESSORA GRABRIELA,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,FEMININO,21/11/1987,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,APTO,2022
2044,DAVID DE OLIVEIRA RUFATO,DR. DAVI RUFATO,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,28/07/1986,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2022
2033,JUAREZ DOMINGOS COSTA,JUAREZ DOMINGOS,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,07/04/1968,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,ASTRÔNOMO,SUPLENTE,APTO,2022
2077,MARCELO CANDIDO LOPES SIMÕES,PASTOR MARCELO CANDIDO,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,18/10/1988,PARDA,ENSINO MÉDIO COMPLETO,"PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR",SUPLENTE,APTO,2022
2074,VANDERCI EDUARDO PEREIRA,VANDERCI PEREIRA,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,26/01/1962,PRETA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO CIVIL APOSENTADO,SUPLENTE,APTO,2022
2029,AILTON BISPO DOS ANJOS,AILTON BISPO,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,21/06/1971,PARDA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
2035,JUCILENE ALVES DA SILVA,JÔ,PSC,PARTIDO SOCIAL CRISTÃO,FEMININO,09/07/1970,BRANCA,ENSINO FUNDAMENTAL COMPLETO,COMERCIANTE,SUPLENTE,APTO,2022
2049,JERRI ADRIANO FERREIRA DA SILVA,JERRI MAXIMO JD,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,17/02/1982,PARDA,ENSINO MÉDIO COMPLETO,COMERCIÁRIO,SUPLENTE,APTO,2022
2023,CARLOS ALBERTO VEIGA DE QUADROS,CHARLES VEIYGA,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,22/02/1972,BRANCA,ENSINO FUNDAMENTAL COMPLETO,"CABELEIREIRO, BARBEIRO, MANICURE, MAQUILADOR, ESTETICISTA E MASSAGISTA",SUPLENTE,APTO,2022
2062,JADSON JOSÉ BARACHO DA SILVA,CONTADOR BARACHO,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,24/10/1961,PARDA,SUPERIOR COMPLETO,CONTADOR,SUPLENTE,APTO,2022
2064,ORLANDO APARECIDO TOMASELLA,CORONEL TOMASELLA,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,01/09/1949,BRANCA,SUPERIOR COMPLETO,POLICIAL MILITAR,SUPLENTE,APTO,2022
2015,FERNANDO FAVORETO,FERNANDO FAVORETTO,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,21/10/1972,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
2004,MONICA FERREIRA BITENCOURT DE ALMEIDA,MONICA NEGA,PSC,PARTIDO SOCIAL CRISTÃO,FEMININO,03/06/1978,PRETA,ENSINO MÉDIO INCOMPLETO,OUTROS,SUPLENTE,APTO,2022
1320,WAGNER OCIMAR BALIEIRO,WAGNER BALIEIRO,PT,PARTIDO DOS TRABALHADORES,MASCULINO,05/04/1978,BRANCA,SUPERIOR COMPLETO,ENGENHEIRO,SUPLENTE,APTO,2022
1308,DOUGLAS MARTINS IZZO,PROFESSOR DOUGLAS IZZO,PT,PARTIDO DOS TRABALHADORES,MASCULINO,18/08/1965,PARDA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO FUNDAMENTAL,SUPLENTE,APTO,2022
4342,RAUL THAME DE TOLEDO ALMEIDA,THAME,PV,PARTIDO VERDE,MASCULINO,15/08/1983,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
1326,EMERSON DE ABREU SANTANA,MACARRÃO,PT,PARTIDO DOS TRABALHADORES,MASCULINO,26/06/1974,BRANCA,SUPERIOR COMPLETO,COMERCIANTE,SUPLENTE,APTO,2022
1328,TAMIRES GOMES SAMPAIO,TAMIRES SAMPAIO,PT,PARTIDO DOS TRABALHADORES,FEMININO,13/11/1993,PRETA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2022
1314,BERNARDO LERER,BERNARDO LERER,PT,PARTIDO DOS TRABALHADORES,MASCULINO,26/11/1941,BRANCA,ENSINO MÉDIO COMPLETO,JORNALISTA E REDATOR,SUPLENTE,APTO,2022
1319,PEDRO TOURINHO DE SIQUEIRA,PEDRO TOURINHO,PT,PARTIDO DOS TRABALHADORES,MASCULINO,19/12/1981,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2022
1165,MARCOS ROBERTO VICENTE,KINHO DA ESTRADA,PP,PROGRESSISTAS,MASCULINO,08/04/1970,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,MOTORISTA PARTICULAR,SUPLENTE,APTO,2022
1155,OSWALDO MARQUES CERA FILHO,NENE CERA,PP,PROGRESSISTAS,MASCULINO,27/09/1971,BRANCA,SUPERIOR INCOMPLETO,REPRESENTANTE COMERCIAL,SUPLENTE,APTO,2022
1108,JOSÉ MARIO YAMASHITA,MORI YAMASHITA,PP,PROGRESSISTAS,MASCULINO,16/01/1950,AMARELA,SUPERIOR COMPLETO,ECONOMISTA,SUPLENTE,APTO,2022
1144,FILIPE AUGUSTO FORNARI MONTANHOLI,DR FILIPE FORNARI,PP,PROGRESSISTAS,MASCULINO,25/05/1985,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2022
1126,CARINA BALBINO CARNEIRO,CARINA CARNEIRO,PP,PROGRESSISTAS,FEMININO,04/08/1985,PRETA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
1137,HOSANA DA SILVA PEREIRA,HOSANA SILVA,PP,PROGRESSISTAS,FEMININO,03/04/1989,PRETA,SUPERIOR INCOMPLETO,OUTROS,SUPLENTE,APTO,2022
1143,ELIZARDE DA SILVA SOUSA,BAIANA DO SANTA RITA,PP,PROGRESSISTAS,FEMININO,12/07/1995,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
1127,GERALDA MARIA DE LIMA,GERALDA LIMA,PP,PROGRESSISTAS,FEMININO,19/02/1964,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
1112,ISRAEL NANTES SANTOS,SARGENTO NANTES,PP,PROGRESSISTAS,MASCULINO,03/02/1984,BRANCA,SUPERIOR COMPLETO,POLICIAL MILITAR,SUPLENTE,APTO,2022
5159,CLAUDIA SANTOS LEAL,CLAUDIA LEAL,PATRIOTA,PATRIOTA,FEMININO,27/12/1976,PARDA,ENSINO MÉDIO COMPLETO,POLICIAL MILITAR,NÃO ELEITO,APTO,2022
5178,MARLENE MARIA RAMOS,MARLENE RAMOS,PATRIOTA,PATRIOTA,FEMININO,03/04/1957,PARDA,ENSINO MÉDIO COMPLETO,CATADOR DE RECICLÁVEIS,NÃO ELEITO,APTO,2022
5102,LEANDRO AUGUSTO DO AMARAL,LEANDRO GUERREIRO,PATRIOTA,PATRIOTA,MASCULINO,28/01/1984,BRANCA,ENSINO MÉDIO COMPLETO,DESENHISTA,NÃO ELEITO,APTO,2022
1280,AMÉRICO ALEXANDRE CIANFARANI XAVIER,XAVIER,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,23/04/1974,BRANCA,SUPERIOR INCOMPLETO,ANALISTA DE SISTEMAS,NÃO ELEITO,APTO,2022
1266,JORGE AUGUSTO FIGO PESSOA,JORJÃO DO BARRETOS,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,14/04/1976,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
5151,ERICA CRISTINA ROCHA GORGA,ÉRICA GORGA,PATRIOTA,PATRIOTA,FEMININO,01/08/1977,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2022
1208,VANESSA ARAUJO,VANESSA ARAUJO PROTETORA,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,17/10/1988,PARDA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
1220,GILVANDRO JOSÉ ALVES DE OLIVEIRA FILHO,GILVANDRO,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,10/12/1975,PARDA,SUPERIOR COMPLETO,JORNALISTA E REDATOR,NÃO ELEITO,APTO,2022
1211,FÁBIO SILVA MOREIRA,FÁBIO MOREIRA,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,12/12/1980,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
4522,MARCELO PORFIRIO DA SILVA,MARCELO BRÁS DO SACOLÃO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,12/08/1982,BRANCA,ENSINO MÉDIO COMPLETO,VEREADOR,SUPLENTE,APTO,2022
2345,ARNALDO CALIL PEREIRA JARDIM,ARNALDO JARDIM,CIDADANIA,CIDADANIA,MASCULINO,08/05/1955,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2022
4533,PAULO ALEXANDRE PEREIRA BARBOSA,PAULO ALEXANDRE BARBOSA,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,09/01/1979,BRANCA,SUPERIOR COMPLETO,ADVOGADO,ELEITO POR QP,APTO,2022
2310,DMITRI PATRICIO DE LIMA,LIMA,CIDADANIA,CIDADANIA,MASCULINO,10/07/1990,BRANCA,SUPERIOR INCOMPLETO,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",SUPLENTE,APTO,2022
4518,ALEXANDRE DE ALCANTARA,DR ALEXANDRE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,01/08/1971,BRANCA,SUPERIOR COMPLETO,ODONTÓLOGO,SUPLENTE,APTO,2022
2324,MÁRCIA ROCHA,MÁRCIA ROCHA,CIDADANIA,CIDADANIA,FEMININO,01/12/1964,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
1034,MARIA APARECIDA FIRMINO,CIDINHA FIRMINO,REPUBLICANOS,REPUBLICANOS,FEMININO,12/10/1968,PARDA,SUPERIOR COMPLETO,ASSISTENTE SOCIAL,SUPLENTE,APTO,2022
1098,ELAINE APARECIDA PEREIRA GOMES,ELAINE GOMES,REPUBLICANOS,REPUBLICANOS,FEMININO,10/12/1962,BRANCA,ENSINO MÉDIO COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,SUPLENTE,APTO,2022
1006,RENATA SIMONETTI ALVES MARCHETTI,RENATA SIMONETTI,REPUBLICANOS,REPUBLICANOS,FEMININO,22/11/1973,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2022
1051,CARLOS EDUARDO MARCHESI TROMBINI,CARLOS TROMBINI,REPUBLICANOS,REPUBLICANOS,MASCULINO,10/08/1959,BRANCA,SUPERIOR COMPLETO,ENGENHEIRO,SUPLENTE,APTO,2022
1070,DOUGLAS GARCIA BISPO DOS SANTOS,DOUGLAS GARCIA,REPUBLICANOS,REPUBLICANOS,MASCULINO,26/01/1994,PRETA,ENSINO MÉDIO COMPLETO,DEPUTADO,SUPLENTE,APTO,2022
1019,PAULO SERGIO DA ROCHA,MAJOR SERGIO,REPUBLICANOS,REPUBLICANOS,MASCULINO,04/09/1971,BRANCA,SUPERIOR COMPLETO,POLICIAL MILITAR,SUPLENTE,APTO,2022
1032,DANUTTA DE FIGUEIREDO FALCÃO ROSSETO,DANUTTA ROSSETO,REPUBLICANOS,REPUBLICANOS,FEMININO,10/07/1987,BRANCA,SUPERIOR COMPLETO,NUTRICIONISTA E ASSEMELHADOS,SUPLENTE,APTO,2022
1069,BARBARA HUYARA DE OLIVEIRA VICTORIANO KOGOS,BARBARA KOGOS,REPUBLICANOS,REPUBLICANOS,FEMININO,21/04/1982,PRETA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
7773,ANDREIA APARECIDA GOMES DE SOUSA FERNANDES,ANDREIA DA FARMÁCIA,SOLIDARIEDADE,SOLIDARIEDADE,FEMININO,12/02/1972,BRANCA,SUPERIOR INCOMPLETO,OUTROS,SUPLENTE,APTO,2022
7705,TARYK AL JAMAHIRIYA AGIO,DRA. TARYK AGIO VETERINÁRIA,SOLIDARIEDADE,SOLIDARIEDADE,FEMININO,25/02/1991,PARDA,SUPERIOR COMPLETO,VETERINÁRIO,SUPLENTE,APTO,2022
7766,EUNICE FATIMA RODRIGUES REBOUÇAS DO NASCIMENTO,ENFERMEIRA EUNICE DANTAS,SOLIDARIEDADE,SOLIDARIEDADE,FEMININO,16/04/1960,BRANCA,SUPERIOR COMPLETO,ENFERMEIRO,SUPLENTE,APTO,2022
3091,RODRIGO ANDRADE BENUZZI DA LUZ,RODRIGO LUZ,NOVO,PARTIDO NOVO,MASCULINO,26/05/1980,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2022
3000,ALEXIS JOSEPH STEVERLYNCK FONTEYNE,ALEXIS FONTEYNE,NOVO,PARTIDO NOVO,MASCULINO,19/08/1967,BRANCA,SUPERIOR COMPLETO,DEPUTADO,SUPLENTE,APTO,2022
3078,BRUNA KARINI DA SILVA,BRUNA KARINI,NOVO,PARTIDO NOVO,FEMININO,21/05/1995,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2022
3021,MARCO ANTONIO DE SOUZA PINTO,MARCO ANTONIO PINTO,NOVO,PARTIDO NOVO,MASCULINO,12/09/1963,BRANCA,SUPERIOR COMPLETO,ENGENHEIRO,SUPLENTE,APTO,2022
5577,ANTONIO CEZAR CORREIA FREIRE,CEZINHA DE MADUREIRA,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,12/12/1973,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2022
5516,ELIANA FERNANDES CONCEIÇÃO,ELIANA FERNANDES,PSD,PARTIDO SOCIAL DEMOCRÁTICO,FEMININO,18/02/1980,PRETA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,THIAGO SURFISTA,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,22/07/1982,BRANCA,SUPERIOR COMPLETO,VEREADOR,SUPLENTE,APTO,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,RICARDO SILVA,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,01/09/1985,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,ADRIANA RAMALHO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,FEMININO,02/12/1980,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
5553,ELIEL MIRANDA,ELIEL MIRANDA,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,24/08/1982,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,SUPLENTE,APTO,2022
5599,MILTON ANTONIO CASQUEL MONTI,MILTON MONTI,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,11/06/1961,BRANCA,SUPERIOR COMPLETO,ECONOMISTA,SUPLENTE,APTO,2022
5530,FLÁVIO AUGUSTO DA SILVA,FLAVINHO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,13/11/1971,BRANCA,ENSINO FUNDAMENTAL COMPLETO,MÚSICO,SUPLENTE,APTO,2022
5582,JORGE CORRÊA DE ARAUJO,JORGE CORRÊA,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,12/05/1959,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,SUPLENTE,APTO,2022
3001,MARINA HELENA CUNHA PEREIRA SANTOS,MARINA HELENA,NOVO,PARTIDO NOVO,NÃO DIVULGÁVEL,,NÃO DIVULGÁVEL,NÃO DIVULGÁVEL,NÃO DIVULGÁVEL,SUPLENTE,APTO,2022
9037,GERALNICE ALVES TEIXEIRA,DRA NICE MENDES,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,07/06/1949,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2022
9098,ELISANGELA CLENILDA NOBREGA,ELLIS NOBREGA,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,05/02/1979,BRANCA,SUPERIOR INCOMPLETO,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NÃO ELEITO,APTO,2022
9058,WILSON JOÃO DA TRINDADE,WILSON TRINDADE,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,22/02/1958,PARDA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,APTO,2022
9099,HOMERO DE GIORGE CERQUEIRA,CORONEL HOMERO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,23/03/1966,PARDA,SUPERIOR COMPLETO,MILITAR REFORMADO,NÃO ELEITO,APTO,2022
9033,WALTER GUALBERTO DE BRITO,JORNALISTA WALTER BRITO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,09/10/1954,PRETA,SUPERIOR COMPLETO,JORNALISTA E REDATOR,NÃO ELEITO,APTO,2022
9051,MARCO ANTONIO FONTEBASSO,MARCO FONTEBASSO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,01/02/1972,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
9088,EDIMARCOS FERREIRA DA SILVA,EDIMARCO SILVA,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,09/03/1970,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
9005,MARTHA VANIA LOPES IWASAKI,MARTHA ISHIDA,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,18/08/1968,PARDA,ENSINO MÉDIO COMPLETO,CABELEIREIRO E BARBEIRO,NÃO ELEITO,APTO,2022
9086,SILVANO XAVIER MOURATO,GRAN NEGO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,09/03/1978,BRANCA,ENSINO MÉDIO COMPLETO,COMERCIANTE,NÃO ELEITO,APTO,2022
3522,MARIA CONCEIÇÃO FRANCO DELFINO,MARY FRANCO,PMB,PARTIDO DA MULHER BRASILEIRA,FEMININO,02/04/1972,PARDA,ENSINO MÉDIO COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,APTO,2022
3550,OSMAR DELLA PASCHOA JUNIOR,OSMAR DELLA PASCHOA,PMB,PARTIDO DA MULHER BRASILEIRA,MASCULINO,05/02/1972,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
3530,EDIVALDO DOMINGOS DE CASTRO,EDIVALDO CASTRO BRANCO,PMB,PARTIDO DA MULHER BRASILEIRA,MASCULINO,15/10/1976,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
3527,LEA MARIA DE SALES CUNHA,LEA SALES CUNHA,PMB,PARTIDO DA MULHER BRASILEIRA,FEMININO,28/05/1949,BRANCA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,APTO,2022
3555,EDSON FAGUNDES DE OLIVEIRA,SARGENTO FAGUNDES,PMB,PARTIDO DA MULHER BRASILEIRA,MASCULINO,05/03/1969,PARDA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
2836,MARCIONILIO CAMARGO DOS SANTOS,MARCIONILIO CAMARGO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,01/12/1966,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
2891,LEANDRO VITOR AFONSO DA SILVA VERONEZ,LEANDRO VERONEZ,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,17/11/1980,BRANCA,SUPERIOR COMPLETO,FARMACÊUTICO,NÃO ELEITO,APTO,2022
2840,TIAGO SOUZA GUEDES,TIAGO GUEDES,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,30/04/1985,PARDA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
2843,ANGELA ISABEL RODRIGUES,ANGELA RODRIGUES,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,21/10/1974,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
2821,JOSÉ ROBERTO CAMARGO,ZÉ CAMARGO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,02/08/1969,BRANCA,ENSINO FUNDAMENTAL COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2022
2898,JOSÉ AZEVEDO PIRES,ZÉ DO BODE,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,19/03/1968,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2022
5144,ROGÉRIO COELHO GRAFT,ROGÉRIO GRAFT,PATRIOTA,PATRIOTA,MASCULINO,12/05/1976,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,INAPTO,2022
1210,TELMA GIMENEZ LOUREIRO,TELMA GIMENEZ,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,23/02/1964,BRANCA,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,INAPTO,2022
4590,ERIKA FERNANDA MATOS DOS SANTOS,ERIKA MATOS,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,13/01/1994,PRETA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,INAPTO,2022
7798,SIRLENE DE LIMA DOMINGUES,DRA SIRLENE,SOLIDARIEDADE,SOLIDARIEDADE,FEMININO,23/04/1976,BRANCA,SUPERIOR COMPLETO,FARMACÊUTICO,NÃO ELEITO,INAPTO,2022
5551,EDSON MOURA,EDSON MOURA,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,02/02/1950,PARDA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2022
2856,TAINÁ GUIMARÃES MIRANDA,TAINA MIRANDA,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,02/05/1993,PRETA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,INAPTO,2022
3069,JARBAS EMÍLIO DE MORAES NETO,JARBAS DE MORAES,NOVO,PARTIDO NOVO,MASCULINO,20/01/1981,BRANCA,SUPERIOR COMPLETO,MÉDICO,NÃO ELEITO,INAPTO,2022
4450,EUGENIO JOSÉ ZULIANI,GENINHO ZULIANI,UNIÃO,UNIÃO BRASIL,MASCULINO,13/01/1976,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,#NULO,INAPTO,2022
2805,WAGNER PEREIRA DA SILVA,WAGNER FEDERAL,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,31/10/1964,BRANCA,SUPERIOR COMPLETO,OUTROS,#NULO,INAPTO,2022
2845,DANIELE FERNANDES FERREIRA MARQUES,DANIELE MARQUES,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,24/11/1963,BRANCA,SUPERIOR COMPLETO,PUBLICITÁRIO,#NULO,INAPTO,2022
9091,FABIOLA DE ALMEIDA PINTO,FABIOLA PINTO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,20/04/1982,BRANCA,SUPERIOR COMPLETO,OUTROS,#NULO,INAPTO,2022
1494,MARIA DE JESUS LOPES MARTINS SILVA,MARIA MARTINS,PTB,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,25/11/1954,BRANCA,SUPERIOR COMPLETO,ADVOGADO,#NULO,INAPTO,2022
1413,DAVID DE AMORIM CALDAS,DAVID CALDAS,PTB,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,18/02/2001,BRANCA,SUPERIOR INCOMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",#NULO,INAPTO,2022
1118,FLÁVIO MIGUEL AMORIM,DR FLÁVIO AMORIM,PP,PROGRESSISTAS,MASCULINO,26/11/1948,BRANCA,SUPERIOR COMPLETO,MÉDICO,#NULO,INAPTO,2022
1160,RENATO DISSEI,RENATO DISSEI,PP,PROGRESSISTAS,MASCULINO,30/06/1982,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,#NULO,INAPTO,2022
1125,JOSÉ BARBOSA DA SILVA,ZEZINHO CABELEIREIRO,PP,PROGRESSISTAS,MASCULINO,11/09/1962,BRANCA,ENSINO MÉDIO COMPLETO,CABELEIREIRO E BARBEIRO,#NULO,INAPTO,2022
4519,MARCIO CECCHETTINI,MARCIO CECCHETTINI,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,01/06/1968,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,#NULO,INAPTO,2022
2229,ROSILAINE APARECIDA DOS SANTOS BRANDÃO,BOMBEIRA SARGENTO BRANDÃO,PL,PARTIDO LIBERAL,FEMININO,04/05/1971,BRANCA,ENSINO MÉDIO COMPLETO,POLICIAL MILITAR,SUPLENTE,APTO,2022
1988,JORGE MALULY NETO,JOCA MALULY NETO,PODE,PODEMOS,MASCULINO,06/01/1988,BRANCA,SUPERIOR COMPLETO,PUBLICITÁRIO,SUPLENTE,APTO,2022
1923,JAIR CUSTÓDIO DA SILVA,JAIR BALADA,PODE,PODEMOS,MASCULINO,01/07/1964,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,OUTROS,SUPLENTE,APTO,2022
1909,LUCIANO DA SILVA,PROFESSOR LUCIANO SILVA,PODE,PODEMOS,MASCULINO,02/06/1981,BRANCA,SUPERIOR COMPLETO,VEREADOR,SUPLENTE,APTO,2022
1944,ROGER LIN,DR ROGER LIN,PODE,PODEMOS,MASCULINO,02/02/1951,AMARELA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2022
