NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,DS_ORIGEM_RECEITA,DS_FONTE_RECEITA,VR_TOTAL,ANO
1120,CAROLINA TAKAYAMA DOS SANTOS,PP,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1121,JOSÉ ROBERTO APOLARI,PP,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1122,CARLOS ALBERTO DA CUNHA,PP,Recursos de partido político,FUNDO ESPECIAL,2112000.0,2022
1122,CARLOS ALBERTO DA CUNHA,PP,Recursos de partido político,OUTROS RECURSOS,200000.0,2022
1122,CARLOS ALBERTO DA CUNHA,PP,Recursos de pessoas físicas,OUTROS RECURSOS,16348.0,2022
1123,FAUSTO RUY PINATO,PP,Recursos de partido político,FUNDO ESPECIAL,2500000.0,2022
1123,FAUSTO RUY PINATO,PP,Recursos de pessoas físicas,OUTROS RECURSOS,14800.0,2022
1123,FAUSTO RUY PINATO,PP,Recursos próprios,OUTROS RECURSOS,5000.0,2022
1123,FAUSTO RUY PINATO,PP,Rendimentos de aplicações financeiras,FUNDO ESPECIAL,10715.27,2022
1124,RICARDO JORGE MUTRAN,PP,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1124,RICARDO JORGE MUTRAN,PP,Recursos de pessoas físicas,OUTROS RECURSOS,19000.0,2022
1125,JOSÉ BARBOSA DA SILVA,PP,Recursos próprios,OUTROS RECURSOS,980.0,2022
1126,CARINA BALBINO CARNEIRO,PP,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1127,GERALDA MARIA  DE LIMA,PP,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1128,AIRTON DOS SANTOS,PP,Recursos de pessoas físicas,OUTROS RECURSOS,1000.0,2022
1128,AIRTON DOS SANTOS,PP,Recursos próprios,OUTROS RECURSOS,956.0,2022
1129,IGOR COIMBRA MANHANI,PP,Recursos de pessoas físicas,OUTROS RECURSOS,60350.0,2022
1129,IGOR COIMBRA MANHANI,PP,Recursos próprios,OUTROS RECURSOS,20699.65,2022
1130,TIAGO RAMOS DE CAMPOS,PP,Recursos de pessoas físicas,OUTROS RECURSOS,5000.0,2022
1130,TIAGO RAMOS DE CAMPOS,PP,Recursos próprios,OUTROS RECURSOS,8000.0,2022
1131,SIMONE LOPES BETINI,PP,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1131,SIMONE LOPES BETINI,PP,Recursos de partido político,FUNDO PARTIDARIO,100000.0,2022
1131,SIMONE LOPES BETINI,PP,Recursos de pessoas físicas,OUTROS RECURSOS,25865.0,2022
1131,SIMONE LOPES BETINI,PP,Recursos próprios,OUTROS RECURSOS,9850.0,2022
1132,CRISTINA APARECIDA DOS SANTOS FERNANDES,PP,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1133,BIANCA COLEPICOLO,PP,Recursos de Financiamento Coletivo,OUTROS RECURSOS,3606.0,2022
1133,BIANCA COLEPICOLO,PP,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1133,BIANCA COLEPICOLO,PP,Recursos de pessoas físicas,OUTROS RECURSOS,1800.0,2022
1134,SINÉSIO LUIZ ANTONIO,PP,Recursos próprios,OUTROS RECURSOS,14000.0,2022
1135,LEONARDO ALEX DOS SANTOS,PP,Recursos de pessoas físicas,OUTROS RECURSOS,3600.0,2022
1136,CLÁUDIA PEREIRA CALDAS,PP,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1137,HOSANA DA SILVA PEREIRA,PP,Recursos de outros candidatos,FUNDO PARTIDARIO,6000.0,2022
1137,HOSANA DA SILVA PEREIRA,PP,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1138,ANTONIO CARLOS DE SOUZA SANTANA,PP,Recursos de pessoas físicas,OUTROS RECURSOS,6000.0,2022
1138,ANTONIO CARLOS DE SOUZA SANTANA,PP,Recursos próprios,OUTROS RECURSOS,7150.0,2022
1141,DIEGO ARAÚJO AGIANI,PP,Recursos de pessoas físicas,OUTROS RECURSOS,2000.0,2022
1142,JUSSARA MORO PRESTO,PP,Recursos de partido político,FUNDO PARTIDARIO,100000.0,2022
1143,ELIZARDE DA SILVA SOUSA,PP,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1144,FILIPE AUGUSTO FORNARI MONTANHOLI,PP,Recursos de partido político,FUNDO ESPECIAL,200000.0,2022
1144,FILIPE AUGUSTO FORNARI MONTANHOLI,PP,Recursos de pessoas físicas,OUTROS RECURSOS,10500.0,2022
1144,FILIPE AUGUSTO FORNARI MONTANHOLI,PP,Recursos próprios,OUTROS RECURSOS,32350.0,2022
1145,ADRIANO GUIMARÃES SIMÕES,PP,Recursos de pessoas físicas,OUTROS RECURSOS,300.0,2022
1147,DAIANE CRISTINA MELO,PP,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1147,DAIANE CRISTINA MELO,PP,Recursos de pessoas físicas,OUTROS RECURSOS,6000.0,2022
1147,DAIANE CRISTINA MELO,PP,Recursos próprios,OUTROS RECURSOS,450.0,2022
1150,DOUGLAS DE ARAUJO GIGLIO,PP,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1152,MASSAEL BESSA DA SILVA,PP,Recursos próprios,OUTROS RECURSOS,7191.0,2022
1153,GEOVANIA DE SOUSA OLIVEIRA QUEIROZ,PP,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1154,JOÃO LUIZ LEITE,PP,#NULO,#NULO,0.0,2022
1155,OSWALDO MARQUES CERA FILHO,PP,Recursos de pessoas físicas,OUTROS RECURSOS,10600.0,2022
1155,OSWALDO MARQUES CERA FILHO,PP,Recursos próprios,OUTROS RECURSOS,4120.450000000001,2022
1156,JHONATAN ARAUJO PANHAGUA,PP,#NULO,#NULO,0.0,2022
1157,CLEBER DA ROSA MOREIRA,PP,Recursos de pessoas físicas,OUTROS RECURSOS,25500.0,2022
1160,RENATO DISSEI,PP,Recursos de Financiamento Coletivo,OUTROS RECURSOS,2000.0,2022
1162,GILMARA VANZO CRISTÃO,PP,Recursos de partido político,FUNDO ESPECIAL,125000.0,2022
1165,MARCOS ROBERTO VICENTE,PP,#NULO,#NULO,0.0,2022
1167,ELAINE CRISTINA DA SILVA,PP,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1168,JACQUES CHOURIK,PP,Recursos de pessoas físicas,OUTROS RECURSOS,16000.0,2022
1168,JACQUES CHOURIK,PP,Recursos próprios,OUTROS RECURSOS,10648.0,2022
1169,PASCOAL SOUZA SILVA,PP,#NULO,#NULO,0.0,2022
1170,RONY DE CASTRO FRANÇA JUNIOR,PP,#NULO,#NULO,0.0,2022
1177,PAULA FURTADO BRUM,PP,Recursos de partido político,FUNDO ESPECIAL,125000.0,2022
1177,PAULA FURTADO BRUM,PP,Recursos de pessoas físicas,OUTROS RECURSOS,3000.0,2022
1178,MARCOS APARECIDO VARGAS,PP,Recursos de pessoas físicas,OUTROS RECURSOS,9600.0,2022
1178,MARCOS APARECIDO VARGAS,PP,Recursos próprios,OUTROS RECURSOS,4680.0,2022
1180,MANOEL EDUARDO PEREIRA DA CRUZ PALOMINO,PP,Recursos de pessoas físicas,OUTROS RECURSOS,1200.0,2022
1180,MANOEL EDUARDO PEREIRA DA CRUZ PALOMINO,PP,Recursos próprios,OUTROS RECURSOS,21490.0,2022
1182,MARCELO MORICKOCHI,PP,Recursos de outros candidatos,FUNDO ESPECIAL,25000.0,2022
1182,MARCELO MORICKOCHI,PP,Recursos próprios,OUTROS RECURSOS,52608.71,2022
1188,LUCAS SANCHES PROMESSIA,PP,Recursos de partido político,FUNDO ESPECIAL,280000.0,2022
1188,LUCAS SANCHES PROMESSIA,PP,Recursos de pessoas físicas,OUTROS RECURSOS,35186.0,2022
1188,LUCAS SANCHES PROMESSIA,PP,Recursos próprios,OUTROS RECURSOS,70000.0,2022
1189,SAMUEL PAES,PP,Recursos de pessoas físicas,OUTROS RECURSOS,26319.1,2022
1189,SAMUEL PAES,PP,Recursos próprios,OUTROS RECURSOS,4820.0,2022
1190,PAULO ADRIANO LOPES LUCINDA TELHADA,PP,Recursos de outros candidatos,FUNDO ESPECIAL,200000.0,2022
1190,PAULO ADRIANO LOPES LUCINDA TELHADA,PP,Recursos de partido político,FUNDO ESPECIAL,2000000.0,2022
1190,PAULO ADRIANO LOPES LUCINDA TELHADA,PP,Recursos de pessoas físicas,OUTROS RECURSOS,161600.0,2022
1191,RAPHAEL APARECIDO DE OLIVEIRA,PP,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1191,RAPHAEL APARECIDO DE OLIVEIRA,PP,Recursos de pessoas físicas,OUTROS RECURSOS,11000.0,2022
1191,RAPHAEL APARECIDO DE OLIVEIRA,PP,Recursos próprios,OUTROS RECURSOS,11.0,2022
1199,EDICARLOS VIEIRA,PP,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1199,EDICARLOS VIEIRA,PP,Recursos de pessoas físicas,OUTROS RECURSOS,1700.0,2022
1199,EDICARLOS VIEIRA,PP,Recursos próprios,OUTROS RECURSOS,2111.0,2022
1200,ANTONIO FERNANDES DOS SANTOS NETO,PDT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,53556.0,2022
1200,ANTONIO FERNANDES DOS SANTOS NETO,PDT,Recursos de outros candidatos,OUTROS RECURSOS,90000.0,2022
1200,ANTONIO FERNANDES DOS SANTOS NETO,PDT,Recursos de partido político,FUNDO ESPECIAL,1200000.0,2022
1200,ANTONIO FERNANDES DOS SANTOS NETO,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,12600.0,2022
1201,ERICK JOSÉ ELOI DO NASCIMENTO,PDT,Recursos de partido político,FUNDO ESPECIAL,40000.0,2022
1201,ERICK JOSÉ ELOI DO NASCIMENTO,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,850.0,2022
1202,SEBASTIAO FARIAS PAIVA,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1204,CLEBER MACARIO DE MACEDO,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1204,CLEBER MACARIO DE MACEDO,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,19105.010000000002,2022
1207,MARIA REGINA MENDES FERREIRA,PDT,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1208,VANESSA ARAUJO,PDT,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1209,LUCINEIA FERREIRA SANTOS COSTA,PDT,Recursos de outros candidatos,OUTROS RECURSOS,15000.0,2022
1209,LUCINEIA FERREIRA SANTOS COSTA,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1209,LUCINEIA FERREIRA SANTOS COSTA,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,100.0,2022
1210,TELMA GIMENEZ LOUREIRO,PDT,Recursos próprios,OUTROS RECURSOS,16.5,2022
1211,FÁBIO SILVA MOREIRA,PDT,Recursos de partido político,FUNDO ESPECIAL,40000.0,2022
1212,MARIA GIOVANA LUCHIARI PISONI DUARTE FORTUNATO,PDT,Recursos de outros candidatos,FUNDO ESPECIAL,100000.0,2022
1212,MARIA GIOVANA LUCHIARI PISONI DUARTE FORTUNATO,PDT,Recursos de outros candidatos,OUTROS RECURSOS,20000.0,2022
1212,MARIA GIOVANA LUCHIARI PISONI DUARTE FORTUNATO,PDT,Recursos de partido político,FUNDO ESPECIAL,1413000.0,2022
1212,MARIA GIOVANA LUCHIARI PISONI DUARTE FORTUNATO,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,133050.0,2022
1212,MARIA GIOVANA LUCHIARI PISONI DUARTE FORTUNATO,PDT,Recursos próprios,OUTROS RECURSOS,116500.0,2022
1212,MARIA GIOVANA LUCHIARI PISONI DUARTE FORTUNATO,PDT,Rendimentos de aplicações financeiras,FUNDO ESPECIAL,475.41,2022
1213,PEDRO MAURÍCIO PEREIRA,PDT,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1214,CARLOS TARCISIO PAULO,PDT,#NULO,#NULO,0.0,2022
1215,GERALDO JERÔNIMO GONÇALVES,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1215,GERALDO JERÔNIMO GONÇALVES,PDT,Recursos próprios,OUTROS RECURSOS,65.83,2022
1219,DANIEL MONTEIRO COSTA,PDT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,5108.0,2022
1219,DANIEL MONTEIRO COSTA,PDT,Recursos de partido político,FUNDO ESPECIAL,150000.0,2022
1220,GILVANDRO JOSÉ ALVES DE OLIVEIRA FILHO,PDT,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1220,GILVANDRO JOSÉ ALVES DE OLIVEIRA FILHO,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,3000.0,2022
1221,LINCOLN PEREIRA FERNANDES,PDT,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1221,LINCOLN PEREIRA FERNANDES,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,4000.0,2022
1221,LINCOLN PEREIRA FERNANDES,PDT,Recursos próprios,OUTROS RECURSOS,4000.0,2022
1222,WESLEY LEONARDO CEZAR,PDT,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1222,WESLEY LEONARDO CEZAR,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,33018.14,2022
1222,WESLEY LEONARDO CEZAR,PDT,Recursos próprios,OUTROS RECURSOS,79000.0,2022
1223,RUTE APARECIDA LEITE RIPARI,PDT,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1223,RUTE APARECIDA LEITE RIPARI,PDT,Recursos próprios,OUTROS RECURSOS,1034.9,2022
1224,CLAUDIA KEITI DA COSTA,PDT,Recursos de partido político,FUNDO ESPECIAL,70000.0,2022
1227,MÁRIO ALVES DA SILVA FILHO,PDT,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1230,ANTONIO MARIO DE PAULA FERREIRA IELO,PDT,Recursos de partido político,FUNDO ESPECIAL,80000.0,2022
1231,GUSTAVO MARTINS PICCOLO,PDT,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1232,DIMITRI SEAN RIBEIRO CARNEIRO,PDT,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1232,DIMITRI SEAN RIBEIRO CARNEIRO,PDT,Recursos próprios,OUTROS RECURSOS,9000.0,2022
1233,HEITOR ALVES,PDT,Recursos de partido político,FUNDO ESPECIAL,40000.0,2022
1233,HEITOR ALVES,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,3500.0,2022
1233,HEITOR ALVES,PDT,Recursos próprios,OUTROS RECURSOS,74500.0,2022
1234,WILSON CALDEIRA PAIVA,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,108826.76000000001,2022
1234,WILSON CALDEIRA PAIVA,PDT,Recursos próprios,OUTROS RECURSOS,628000.0,2022
1236,LINDINALVA DO CARMO LIMA,PDT,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1238,SOLANGE ELIZABETH DOS SANTOS DORTA,PDT,Recursos de partido político,FUNDO ESPECIAL,5000.0,2022
1240,ANA CLÁUDIA FERREIRA DE PAIVA,PDT,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1240,ANA CLÁUDIA FERREIRA DE PAIVA,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,3000.0,2022
1244,LEANDRO CSEIMAN DOURADO,PDT,Recursos de outros candidatos,OUTROS RECURSOS,20000.0,2022
1244,LEANDRO CSEIMAN DOURADO,PDT,Recursos de partido político,FUNDO ESPECIAL,187500.0,2022
1244,LEANDRO CSEIMAN DOURADO,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,154352.0,2022
1244,LEANDRO CSEIMAN DOURADO,PDT,Recursos próprios,OUTROS RECURSOS,160064.95,2022
1245,DIJAIR DE JESUS ALMEIDA,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1250,ABER JOÁS TOFANELLI,PDT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,2275.0,2022
1250,ABER JOÁS TOFANELLI,PDT,Recursos de partido político,FUNDO ESPECIAL,150000.0,2022
1250,ABER JOÁS TOFANELLI,PDT,Recursos próprios,OUTROS RECURSOS,610.0,2022
1251,GILSON DE SOUZA CARVALHO,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1254,ANDRÉ LUIS DE MORAES,PDT,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1255,MÔNICA DE OLIVEIRA LOURENÇO VELOSO,PDT,Recursos de outros candidatos,FUNDO ESPECIAL,101381.18,2022
1255,MÔNICA DE OLIVEIRA LOURENÇO VELOSO,PDT,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1265,MARIA FABIA DA SILVA,PDT,#NULO,#NULO,0.0,2022
1266,JORGE AUGUSTO FIGO PESSOA,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1269,MARTA DIAS FELIX,PDT,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1269,MARTA DIAS FELIX,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,2250.0,2022
1269,MARTA DIAS FELIX,PDT,Recursos próprios,OUTROS RECURSOS,2250.0,2022
1270,ELZA ALVES DE CARVALHO,PDT,Recursos de partido político,FUNDO ESPECIAL,5000.0,2022
1272,DEJAIR DIAS DA SILVA,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1275,MARIA JOAQUINA DOS SANTOS,PDT,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1275,MARIA JOAQUINA DOS SANTOS,PDT,Recursos de pessoas físicas,OUTROS RECURSOS,1500.0,2022
1276,LUCIANO MOURA DA SILVA,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1277,MARCO ANTÔNIO FACCAS,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1280,AMÉRICO ALEXANDRE CIANFARANI XAVIER,PDT,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1281,LUIZ FELIPE DIAS,PDT,#NULO,#NULO,0.0,2022
1288,ADRIANO CESAR DA SILVEIRA ZAMBELLI,PDT,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1290,CLOVES ALVES DOS SANTOS,PDT,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1297,GLAUCE KELLY DOS SANTOS ADÃO LIMA,PDT,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1299,RAFAEL ANTONIO DE SOUZA,PDT,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1299,RAFAEL ANTONIO DE SOUZA,PDT,Recursos próprios,OUTROS RECURSOS,252.99,2022
1300,POLLYANNA DO VALLE ATAGIBA,PT,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1300,POLLYANNA DO VALLE ATAGIBA,PT,Recursos de partido político,FUNDO PARTIDARIO,60000.0,2022
1301,FRANCISCO DANIEL CELEGUIM DE MORAIS,PT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,5564.09,2022
1301,FRANCISCO DANIEL CELEGUIM DE MORAIS,PT,Recursos de partido político,FUNDO ESPECIAL,1685600.0,2022
1301,FRANCISCO DANIEL CELEGUIM DE MORAIS,PT,Recursos de partido político,OUTROS RECURSOS,6311.48,2022
1301,FRANCISCO DANIEL CELEGUIM DE MORAIS,PT,Recursos de pessoas físicas,OUTROS RECURSOS,6500.0,2022
1301,FRANCISCO DANIEL CELEGUIM DE MORAIS,PT,Rendimentos de aplicações financeiras,FUNDO ESPECIAL,4662.35,2022
1307,FABIANA SOLER DOS SANTOS ANDRADE,PT,Recursos de partido político,FUNDO ESPECIAL,60000.0,2022
1307,FABIANA SOLER DOS SANTOS ANDRADE,PT,Recursos de partido político,FUNDO PARTIDARIO,6671.48,2022
1307,FABIANA SOLER DOS SANTOS ANDRADE,PT,Recursos de pessoas físicas,OUTROS RECURSOS,18000.0,2022
1307,FABIANA SOLER DOS SANTOS ANDRADE,PT,Recursos próprios,OUTROS RECURSOS,37496.18,2022
1308,DOUGLAS MARTINS IZZO,PT,Recursos de outros candidatos,FUNDO ESPECIAL,16000.0,2022
1308,DOUGLAS MARTINS IZZO,PT,Recursos de partido político,FUNDO ESPECIAL,680063.92,2022
1308,DOUGLAS MARTINS IZZO,PT,Recursos de pessoas físicas,OUTROS RECURSOS,10500.0,2022
1309,ANTONIO ALBERTO MACHADO,PT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,4878.0,2022
1309,ANTONIO ALBERTO MACHADO,PT,Recursos de partido político,FUNDO ESPECIAL,165515.05000000002,2022
1309,ANTONIO ALBERTO MACHADO,PT,Recursos de pessoas físicas,OUTROS RECURSOS,1200.0,2022
1309,ANTONIO ALBERTO MACHADO,PT,Recursos próprios,OUTROS RECURSOS,103637.8,2022
1310,IARA BERNARDI,PT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,2209.0,2022
1310,IARA BERNARDI,PT,Recursos de outros candidatos,FUNDO ESPECIAL,20000.0,2022
1310,IARA BERNARDI,PT,Recursos de partido político,FUNDO ESPECIAL,1517000.0,2022
1310,IARA BERNARDI,PT,Recursos de partido político,OUTROS RECURSOS,6311.48,2022
1310,IARA BERNARDI,PT,Recursos de pessoas físicas,OUTROS RECURSOS,6300.0,2022
1311,MARTA DE SOUZA SOBRAL,PT,Recursos de partido político,FUNDO ESPECIAL,66311.48,2022
1311,MARTA DE SOUZA SOBRAL,PT,Recursos de partido político,FUNDO PARTIDARIO,360.0,2022
1312,ORLANDO VITORIANO DE OLIVEIRA,PT,Recursos de outros candidatos,FUNDO ESPECIAL,4000.0,2022
1312,ORLANDO VITORIANO DE OLIVEIRA,PT,Recursos de partido político,FUNDO ESPECIAL,524557.29,2022
1312,ORLANDO VITORIANO DE OLIVEIRA,PT,Recursos de pessoas físicas,OUTROS RECURSOS,240551.09,2022
1313,RUI GOETHE DA COSTA FALCÃO,PT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,4325.0,2022
1313,RUI GOETHE DA COSTA FALCÃO,PT,Recursos de partido político,FUNDO ESPECIAL,1806311.48,2022
1313,RUI GOETHE DA COSTA FALCÃO,PT,Recursos de pessoas físicas,OUTROS RECURSOS,135000.0,2022
1313,RUI GOETHE DA COSTA FALCÃO,PT,Recursos próprios,OUTROS RECURSOS,50000.0,2022
1314,BERNARDO LERER,PT,#NULO,#NULO,0.0,2022
1315,ADELINO FRANCISCO DE OLIVEIRA,PT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1545.0,2022
1315,ADELINO FRANCISCO DE OLIVEIRA,PT,Recursos de outros candidatos,FUNDO ESPECIAL,5000.0,2022
1315,ADELINO FRANCISCO DE OLIVEIRA,PT,Recursos de partido político,FUNDO ESPECIAL,107475.12,2022
1315,ADELINO FRANCISCO DE OLIVEIRA,PT,Recursos de pessoas físicas,OUTROS RECURSOS,2180.0,2022
1315,ADELINO FRANCISCO DE OLIVEIRA,PT,Recursos próprios,OUTROS RECURSOS,2800.0,2022
1316,JORGE ANTONIO SORIANO MOURA,PT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,30.0,2022
1316,JORGE ANTONIO SORIANO MOURA,PT,Recursos de outros candidatos,FUNDO ESPECIAL,5000.0,2022
1316,JORGE ANTONIO SORIANO MOURA,PT,Recursos de partido político,FUNDO ESPECIAL,66971.48,2022
1316,JORGE ANTONIO SORIANO MOURA,PT,Recursos próprios,OUTROS RECURSOS,4289.5,2022
1319,PEDRO TOURINHO DE SIQUEIRA,PT,Recursos de outros candidatos,FUNDO ESPECIAL,28000.0,2022
1319,PEDRO TOURINHO DE SIQUEIRA,PT,Recursos de partido político,FUNDO ESPECIAL,1295311.48,2022
1319,PEDRO TOURINHO DE SIQUEIRA,PT,Recursos de pessoas físicas,OUTROS RECURSOS,75656.39,2022
1319,PEDRO TOURINHO DE SIQUEIRA,PT,Recursos próprios,OUTROS RECURSOS,2750.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Recursos de partido político,FUNDO ESPECIAL,519557.29000000004,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Recursos de pessoas físicas,OUTROS RECURSOS,68840.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Recursos próprios,OUTROS RECURSOS,2480.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Recursos de outros candidatos,FUNDO ESPECIAL,15000.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Recursos de outros candidatos,OUTROS RECURSOS,6500.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Recursos de partido político,FUNDO ESPECIAL,1336771.48,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Recursos de pessoas físicas,OUTROS RECURSOS,50996.95,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,3738.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Recursos de outros candidatos,OUTROS RECURSOS,60000.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Recursos de partido político,FUNDO ESPECIAL,1806311.48,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Recursos de partido político,OUTROS RECURSOS,225000.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Recursos de pessoas físicas,OUTROS RECURSOS,118317.68,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Recursos próprios,OUTROS RECURSOS,10000.0,2022
1323,PASCOALINA SOUZA SILVA,PT,Recursos de partido político,FUNDO ESPECIAL,153744.08000000002,2022
1323,PASCOALINA SOUZA SILVA,PT,Recursos de partido político,FUNDO PARTIDARIO,1166.67,2022
1323,PASCOALINA SOUZA SILVA,PT,Recursos de pessoas físicas,OUTROS RECURSOS,2210.0,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Recursos de partido político,FUNDO ESPECIAL,66311.48,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Recursos de partido político,FUNDO PARTIDARIO,1166.67,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Recursos de pessoas físicas,OUTROS RECURSOS,7020.0,2022
1326,EMERSON DE ABREU SANTANA,PT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,100.0,2022
1326,EMERSON DE ABREU SANTANA,PT,Recursos de outros candidatos,FUNDO ESPECIAL,15000.0,2022
1326,EMERSON DE ABREU SANTANA,PT,Recursos de partido político,FUNDO ESPECIAL,66311.48,2022
1326,EMERSON DE ABREU SANTANA,PT,Recursos de partido político,FUNDO PARTIDARIO,1526.67,2022
1326,EMERSON DE ABREU SANTANA,PT,Recursos de pessoas físicas,OUTROS RECURSOS,150.0,2022
1328,TAMIRES GOMES SAMPAIO,PT,Recursos de Financiamento Coletivo,OUTROS RECURSOS,8075.0,2022
1328,TAMIRES GOMES SAMPAIO,PT,Recursos de partido político,FUNDO ESPECIAL,1436771.48,2022
1328,TAMIRES GOMES SAMPAIO,PT,Recursos de pessoas físicas,OUTROS RECURSOS,96020.0,2022
1330,JANAINA FERRATO ELIAS,PT,Recursos de partido político,FUNDO ESPECIAL,66311.48,2022
1330,JANAINA FERRATO ELIAS,PT,Recursos de pessoas físicas,OUTROS RECURSOS,200.0,2022
1331,CELI REGINA DA CRUZ,PT,Recursos de partido político,FUNDO ESPECIAL,185827.89,2022
1331,CELI REGINA DA CRUZ,PT,Recursos de pessoas físicas,OUTROS RECURSOS,1000.0,2022
1332,REINALDO FRANCO DE SOUZA,PT,Recursos de partido político,FUNDO ESPECIAL,47891.31,2022
1332,REINALDO FRANCO DE SOUZA,PT,Recursos de partido político,FUNDO PARTIDARIO,6311.48,2022
1333,JULIANA CARDOSO,PT,Doações pela Internet,OUTROS RECURSOS,400.0,2022
